recency,baby,computers,fixed_telephony,furniture_decor,musical_instruments,sports_leisure,telephony,toys,other_categories,freight_value,frequency_medium,mean_review_score,ratio_comment_message
243,0.0,0.0,32.99,0.0,0.0,47.6,0.0,0.0,0.0,37.98,0,5,100.0
179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.43,0,5,100.0
516,0.0,0.0,0.0,119.9,0.0,0.0,0.0,0.0,0.0,22.31,0,4,100.0
185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.59,0,5,0.0
124,0.0,0.0,0.0,0.0,0.0,119.9,0.0,0.0,0.0,13.28,0,5,0.0
67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.44,0,4,0.0
255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.32,0,5,100.0
204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.9,7.78,0,5,0.0
252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.06,0,4,100.0
101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.9,8.29,0,5,0.0
442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.81,0,5,0.0
335,0.0,0.0,0.0,0.0,0.0,20.3,0.0,0.0,0.0,15.1,0,5,100.0
150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.55,0,5,0.0
137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.79,0,5,0.0
393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.23,1,5,100.0
150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7,1,5,0.0
525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.89,0,5,0.0
373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.11,1,5,100.0
151,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,40.29,0,5,100.0
397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1,0,5,0.0
377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.99,15.1,0,5,0.0
157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,448.0,113.67,0,5,0.0
465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.9,0.0,13.93,1,5,0.0
352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.67,0,5,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.37,1,5,0.0
124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.4,1,5,100.0
97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,15.23,0,3,100.0
278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,14.97,0,3,100.0
75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.48,0,5,100.0
396,0.0,0.0,0.0,59.98,0.0,0.0,0.0,0.0,0.0,24.96,1,5,100.0
196,0.0,0.0,0.0,0.0,0.0,0.0,29.99,0.0,0.0,15.1,0,5,100.0
143,0.0,0.0,0.0,0.0,0.0,208.46999999999997,0.0,0.0,0.0,28.32,0,5,100.0
519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.99,0.0,14.57,1,5,0.0
306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.3,1,5,0.0
200,0.0,0.0,0.0,0.0,0.0,144.9,0.0,0.0,0.0,12.22,1,5,100.0
269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.9,0.0,69.48,0,1,0.0
263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,15.37,0,1,0.0
78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.88,1,5,100.0
461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.64,0,5,100.0
3,0.0,0.0,0.0,12.99,0.0,0.0,0.0,0.0,0.0,7.39,0,4,0.0
275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.9,19.39,1,4,100.0
170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.79,0,4,100.0
162,0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,14.99,1,3,0.0
281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.83,0,5,0.0
100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,100.0
582,59.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.59,1,5,100.0
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.81,0,5,100.0
173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.49,14.1,0,1,0.0
159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,12.95,0,5,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.99,23.5,0,5,0.0
559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.58,1,5,100.0
113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.150000000000006,0,5,0.0
366,174.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.1,0,5,100.0
72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.16,0,5,0.0
380,0.0,0.0,0.0,59.9,0.0,0.0,0.0,0.0,0.0,17.67,1,5,100.0
52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.79,23.78,0,4,0.0
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.02,0,1,0.0
94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,13.62,0,1,100.0
336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.4,19.84,0,1,0.0
92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,20.72,0,1,0.0
435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,15.1,0,1,0.0
391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.59,1,5,0.0
57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.54,1,5,0.0
436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.9,12.77,1,3,0.0
361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.9,40.18,0,2,100.0
426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.9,37.07,0,5,0.0
95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.56,0,5,100.0
143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.96,0,4,100.0
208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.67,0,1,0.0
389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.99,0.0,12.04,1,5,100.0
485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.62,0,5,0.0
5,134.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.69,1,5,100.0
160,0.0,0.0,0.0,0.0,0.0,140.5,0.0,0.0,0.0,18.86,0,5,100.0
159,0.0,0.0,0.0,0.0,0.0,0.0,21.99,0.0,0.0,7.39,0,5,0.0
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.28,0,1,0.0
281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,15.77,0,1,0.0
574,0.0,0.0,0.0,51.9,0.0,0.0,0.0,0.0,0.0,16.06,1,5,0.0
286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.9,15.17,1,4,100.0
143,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,12.6,0,4,0.0
52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.85,0,5,0.0
262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.9,0.0,7.81,0,5,0.0
218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.84,0,5,0.0
368,0.0,0.0,0.0,0.0,0.0,98.9,0.0,0.0,0.0,14.09,0,5,0.0
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09,1,5,100.0
152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.55,1,5,0.0
102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.25,8.41,1,5,0.0
114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.8,19.53,1,4,100.0
211,0.0,0.0,0.0,0.0,0.0,52.17,0.0,0.0,0.0,15.13,0,4,0.0
60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.99,18.31,0,4,0.0
361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,679.99,29.6,0,5,0.0
301,0.0,0.0,0.0,62.9,0.0,0.0,0.0,0.0,0.0,17.69,1,5,100.0
206,0.0,0.0,0.0,0.0,0.0,129.9,0.0,0.0,0.0,12.36,1,5,0.0
302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.99,14.13,0,5,100.0
175,0.0,0.0,0.0,0.0,0.0,45.9,0.0,0.0,0.0,14.1,0,1,0.0
367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.7,0,1,0.0
133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.26,0,1,100.0
192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.36,1,1,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.01,0,5,0.0
160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.87,1,5,100.0
73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.76,0,5,0.0
87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.49,0,5,0.0
167,0.0,0.0,0.0,29.9,0.0,0.0,0.0,0.0,0.0,25.63,1,5,0.0
484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,11.08,1,3,0.0
207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.37,0,3,100.0
280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0,2,0.0
249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.84,0,2,0.0
506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.49,10.96,0,4,0.0
45,0.0,0.0,0.0,0.0,0.0,29.9,0.0,0.0,0.0,18.31,0,3,100.0
311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.9,25.19,0,4,0.0
247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,12.9,1,5,0.0
216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,13.92,0,5,100.0
289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.48,0,5,0.0
106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.39,0,5,0.0
50,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,12.8,0,3,100.0
318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.44,0,5,0.0
157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.75,1,5,0.0
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.6,35.72,1,1,100.0
422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.63,0,1,100.0
378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.27,0,1,0.0
71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.14,0,1,100.0
266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.99,7.78,0,1,100.0
186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1,0,1,0.0
147,0.0,0.0,0.0,0.0,0.0,99.9,0.0,0.0,0.0,9.05,1,3,0.0
145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.7,8.77,0,5,0.0
56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.82,1,5,0.0
406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1,1,5,100.0
56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,11.92,1,5,100.0
133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1,5,100.0
454,29.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.79,0,5,100.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.77,0,5,0.0
16,0.0,0.0,0.0,0.0,0.0,0.0,34.97,0.0,0.0,7.51,0,5,0.0
62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,20.95,0,5,100.0
408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.14,0,1,0.0
322,0.0,0.0,0.0,82.9,0.0,0.0,0.0,0.0,0.0,17.83,0,4,0.0
508,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.84,0,5,100.0
140,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,22.85,0,5,0.0
256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.28,0,5,0.0
242,0.0,0.0,0.0,0.0,0.0,189.0,0.0,0.0,0.0,21.86,0,5,100.0
266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.84,0,5,0.0
317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9,11.85,0,5,0.0
549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,679.99,41.72,0,5,0.0
352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,619.98,43.9,0,3,50.0
289,57.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.2,0,5,0.0
437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.7,0,3,0.0
127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.78,26.94,0,3,100.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,91.32,0,5,100.0
466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.44,0,4,100.0
169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.76,1,5,0.0
327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.18,0,5,0.0
363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.11,0,5,0.0
429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.11,0,5,0.0
406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2,1,5,0.0
287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.13,0,5,100.0
254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.72,0,5,0.0
435,0.0,0.0,0.0,0.0,0.0,0.0,58.5,0.0,0.0,30.189999999999998,0,5,100.0
337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0,4,0.0
193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.66,0,4,100.0
274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9,16.79,0,4,100.0
469,0.0,0.0,0.0,0.0,0.0,0.0,39.99,0.0,0.0,14.52,0,4,0.0
575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.72,0,4,0.0
379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,34.51,0,4,100.0
52,0.0,0.0,0.0,0.0,0.0,139.8,0.0,0.0,0.0,53.58,0,4,0.0
101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.01,1,3,100.0
379,0.0,0.0,0.0,103.84,0.0,0.0,0.0,0.0,0.0,35.86,1,1,0.0
478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.64,0,5,0.0
452,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,25.63,0,5,0.0
0,0.0,0.0,0.0,159.0,0.0,0.0,0.0,0.0,0.0,44.91,0,5,0.0
271,0.0,0.0,0.0,0.0,0.0,0.0,27.99,0.0,0.0,17.63,0,5,100.0
254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6,1,5,0.0
234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.9,17.92,1,5,0.0
137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3,18.23,0,5,0.0
197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.9,0,5,100.0
103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.81,0,4,0.0
175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.75,1,5,100.0
57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.27,0,4,0.0
317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,17.15,0,2,0.0
527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.9,14.62,0,5,100.0
453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.02,1,5,100.0
295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.66,0,5,100.0
531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,23.12,0,5,100.0
423,0.0,0.0,0.0,67.9,0.0,0.0,0.0,0.0,0.0,8.72,1,5,0.0
513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.99,0.0,9.47,0,5,0.0
69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.37,0,5,100.0
143,987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.35,0,1,100.0
116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,18.72,1,1,0.0
538,0.0,0.0,19.99,0.0,0.0,0.0,0.0,0.0,0.0,14.52,0,1,100.0
336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,27.51,1,1,0.0
389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.7,0,1,100.0
266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.75,0,1,100.0
520,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,11.74,1,1,100.0
150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.11,1,1,100.0
105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.51,0,1,100.0
119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.9,31.77,0,1,100.0
296,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,39.18,1,5,0.0
93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.23,0,5,0.0
199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.9,0.0,16.11,0,5,100.0
42,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,22.25,0,3,0.0
168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,17.92,0,3,0.0
256,0.0,0.0,0.0,0.0,0.0,69.99,0.0,0.0,0.0,9.34,1,3,0.0
396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.9,17.939999999999998,1,3,100.0
230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.63,0,3,0.0
576,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.44,1,3,0.0
290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.22,0,4,100.0
128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.23,0,4,100.0
67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.8,0,5,0.0
266,0.0,0.0,0.0,0.0,0.0,368.9,0.0,0.0,0.0,27.42,0,5,0.0
67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.98,30.76,0,5,100.0
263,0.0,0.0,0.0,179.8,0.0,0.0,0.0,0.0,0.0,46.66,1,5,100.0
267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.78,0,1,0.0
129,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,16.32,1,1,100.0
290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.38,0,1,100.0
528,0.0,0.0,0.0,50.9,0.0,0.0,0.0,0.0,0.0,15.57,1,5,0.0
373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,16.6,1,5,100.0
459,0.0,0.0,0.0,59.9,0.0,0.0,0.0,0.0,0.0,12.76,1,5,100.0
225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,18.59,0,5,100.0
82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.26,0,5,0.0
52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.51,0,5,0.0
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.99,18.4,0,3,0.0
144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.23,1,5,0.0
143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.57,0,5,0.0
459,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,8.27,0,5,100.0
47,0.0,0.0,0.0,249.9,0.0,0.0,0.0,0.0,150.0,88.65,0,4,100.0
150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.88,1,4,0.0
327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,439.0,16.82,0,4,0.0
515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.15,0,4,100.0
206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.69,1,4,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,7.48,0,4,100.0
371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6,1,4,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.39,0,5,0.0
141,0.0,0.0,0.0,148.0,0.0,0.0,0.0,0.0,0.0,18.62,1,5,0.0
120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.42,0,5,100.0
376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.84,0,5,0.0
284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.99,15.84,0,5,100.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.55,0,5,0.0
173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.32,0,5,100.0
479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.72,0,5,100.0
192,0.0,0.0,0.0,24.75,0.0,0.0,0.0,0.0,0.0,12.69,1,5,0.0
166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.61,0,4,100.0
157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.49,0,5,0.0
476,0.0,0.0,0.0,44.35,0.0,0.0,0.0,0.0,0.0,17.09,0,5,0.0
371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,15.56,1,5,0.0
217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.71,0,4,0.0
547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.59,0,5,100.0
220,0.0,0.0,0.0,0.0,0.0,0.0,79.49,0.0,0.0,17.0,0,1,100.0
58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5,1,1,0.0
142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.49,0,5,0.0
280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.01,16.99,1,5,0.0
479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.96,0,1,100.0
381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9,11.85,0,1,100.0
92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.55,1,1,100.0
94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0,5,100.0
318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.89,0.0,13.37,1,5,0.0
182,0.0,0.0,0.0,0.0,0.0,0.0,24.99,0.0,0.0,7.78,0,4,0.0
92,0.0,0.0,0.0,124.9,0.0,0.0,0.0,0.0,0.0,43.45,0,4,0.0
226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.8,28.2,0,4,100.0
74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.09,0,4,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.8,0,5,100.0
496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.01,0,5,0.0
319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.01,0,1,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.8,51.73,0,5,100.0
449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.13,0,5,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.42,0,5,100.0
149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.99,15.23,0,1,100.0
276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.81,1,1,0.0
354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.82,0,1,0.0
67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.74,0,1,0.0
179,0.0,0.0,0.0,0.0,0.0,39.99,0.0,0.0,0.0,16.79,1,1,0.0
677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.47,0,4,0.0
534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.88,0,4,0.0
362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.4,0,4,100.0
289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.78,0,5,0.0
98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,19.52,1,4,100.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,36.68,0,5,0.0
170,0.0,0.0,0.0,0.0,0.0,0.0,314.9,0.0,0.0,16.95,0,5,100.0
357,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,14.14,0,1,0.0
308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.08,0,1,0.0
307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9,34.15,0,3,100.0
361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1,0,3,0.0
