recency,baby,computers,fixed_telephony,furniture_decor,musical_instruments,sports_leisure,telephony,toys,other_categories,freight_value,frequency_medium,mean_review_score,ratio_comment_message
386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.79,0,5,100.0
160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.35,0,1,100.0
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.89,0,5,100.0
246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.44,0,5,0.0
147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.89,1,5,100.0
201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.78,0,5,0.0
438,0.0,0.0,0.0,176.99,0.0,0.0,0.0,0.0,0.0,53.79,0,5,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6,0,5,100.0
138,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,9.37,1,3,0.0
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.75,0,5,100.0
144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.8,30.64,1,4,100.0
77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.9,21.15,0,5,0.0
42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.61,0,5,100.0
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.5,18.23,0,5,0.0
265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.63,0,5,100.0
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0,3,100.0
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.39,0,5,100.0
203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.09,0,5,100.0
345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.78,0,5,100.0
144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.92,1,5,100.0
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7,0,5,100.0
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.85,0,5,100.0
214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.99,17.88,1,3,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2,15.23,0,5,100.0
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.09,1,3,0.0
331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.17,1,5,0.0
320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.73,0,4,0.0
360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.9,17.26,1,5,0.0
259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.79,0,5,100.0
103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.62,1,5,0.0
437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.35,0,5,100.0
221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,492.95,60.940000000000005,0,4,100.0
153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1,0,5,100.0
246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.9,14.42,0,5,100.0
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.53,0,5,0.0
57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9,11.85,0,5,100.0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.67,0,3,100.0
80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.9,0.0,16.14,1,5,100.0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.29,1,5,100.0
275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.83,1,5,0.0
163,0.0,0.0,0.0,0.0,0.0,0.0,24.9,0.0,0.0,21.15,0,5,0.0
125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.12,0,5,0.0
184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.97,0,3,100.0
263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.43,0,3,0.0
99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.75,0,1,0.0
253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.78,18.54,0,5,100.0
143,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,30.12,0,5,0.0
141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.78,0,5,100.0
356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499.0,48.98,0,4,0.0
66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.99,17.63,0,1,0.0
67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.73,1,5,100.0
102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.95,0,5,0.0
77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.15,1,5,0.0
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.2,61.68,0,5,100.0
187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,15.1,0,4,0.0
189,0.0,0.0,0.0,0.0,0.0,35.9,0.0,0.0,0.0,14.1,0,3,100.0
14,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,32.64,1,4,100.0
295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.64,0,4,100.0
57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1,0,5,100.0
70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.72,0,5,100.0
132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.9,15.1,0,3,100.0
245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.85,0,4,100.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.7,22.53,0,3,0.0
311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.58,0,3,0.0
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.39,0,5,100.0
144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.33,1,3,0.0
85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,7.78,0,4,0.0
123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.99,19.13,1,4,100.0
110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,12.82,0,4,0.0
126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.26,0,5,0.0
190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.22,0,5,100.0
271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.16,0,4,100.0
557,0.0,0.0,0.0,249.0,0.0,0.0,0.0,0.0,0.0,16.95,1,1,0.0
128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.99,0.0,21.89,0,1,0.0
90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9,16.79,1,2,100.0
159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.9,27.73,1,3,100.0
62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.22,1,5,0.0
144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.99,0.0,12.15,1,4,0.0
262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.74,0,5,100.0
148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.37,1,4,0.0
285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.84,0,1,100.0
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,1,1,0.0
77,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,11.85,0,5,100.0
250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.63,0,5,100.0
183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.49,0,4,0.0
207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.89,0.0,17.6,1,1,0.0
225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.69,0,5,0.0
119,0.0,0.0,0.0,0.0,0.0,115.0,0.0,0.0,0.0,28.29,1,3,50.0
326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,0.0,16.67,0,5,100.0
57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.9,12.6,0,5,0.0
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,7.39,0,3,100.0
59,0.0,0.0,0.0,0.0,0.0,135.9,0.0,0.0,0.0,98.32,0,5,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.7,36.19,0,5,100.0
162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.9,16.29,1,4,100.0
52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,17.32,0,5,100.0
120,0.0,0.0,0.0,0.0,0.0,110.8,0.0,0.0,0.0,17.03,0,5,100.0
254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.9,0.0,18.82,0,4,100.0
64,0.0,0.0,0.0,0.0,0.0,179.0,0.0,0.0,0.0,16.0,0,5,100.0
140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.63,0,5,100.0
228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.69,1,5,0.0
223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339.9,17.13,1,5,0.0
255,0.0,0.0,0.0,0.0,0.0,59.99,0.0,0.0,0.0,16.86,0,5,100.0
372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.88,1,4,0.0
268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.8,30.2,0,5,0.0
140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.78,0,5,0.0
77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1,1,4,100.0
403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9,14.52,0,4,0.0
83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6,0,5,0.0
90,149.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.79,0,5,0.0
84,0.0,0.0,0.0,176.8,0.0,0.0,0.0,0.0,0.0,21.64,1,5,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.99,8.29,0,5,0.0
180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.21,0,3,100.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.36,0,3,100.0
171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1,0,3,0.0
140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.9,32.45,0,5,100.0
128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.8,15.67,1,1,0.0
117,0.0,0.0,0.0,0.0,0.0,59.9,0.0,0.0,0.0,32.87,0,4,0.0
448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.56,1,5,0.0
317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.88,0,5,0.0
95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.9,18.21,1,5,0.0
157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.89,0,4,0.0
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.25,0,3,100.0
162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.99,14.45,0,5,100.0
342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.78,0,4,100.0
313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.85,1,5,100.0
143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,29.09,0,5,0.0
287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.9,0.0,16.88,0,4,100.0
404,0.0,0.0,0.0,0.0,0.0,52.9,0.0,0.0,0.0,11.75,1,4,0.0
180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.78,0,3,0.0
94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.89,1,2,0.0
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.64,1,1,0.0
133,0.0,0.0,0.0,0.0,0.0,0.0,27.99,0.0,0.0,11.85,0,2,0.0
98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7,0,5,0.0
95,0.0,0.0,0.0,0.0,0.0,0.0,24.99,0.0,0.0,15.1,0,5,0.0
201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,719.99,32.05,0,5,0.0
297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.13,0,3,0.0
196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.9,12.76,1,4,0.0
290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.85,0,1,100.0
198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.599999999999994,0,1,0.0
278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.8,33.58,0,5,0.0
164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.35,0,5,100.0
160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.59,0,3,0.0
164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9,12.48,0,4,0.0
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.41,0,5,0.0
199,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,13.96,0,5,100.0
211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.0,44.05,0,3,100.0
142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.9,0.0,12.72,1,5,0.0
144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.23,0,3,100.0
175,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,12.41,0,5,100.0
126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.08,0,5,100.0
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.23,0,5,100.0
156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.95,0,5,0.0
242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.27,0,5,100.0
87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,0,5,100.0
284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.9,12.48,0,4,0.0
352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.9,26.21,0,5,0.0
94,0.0,0.0,0.0,19.9,0.0,0.0,0.0,0.0,0.0,15.1,0,5,0.0
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.18,0,1,100.0
61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.52,1,5,100.0
131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.1,56.4,0,4,0.0
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9,12.48,1,4,0.0
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.7,26.64,0,5,0.0
434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.62,1,5,0.0
96,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,30.200000000000003,0,5,100.0
274,0.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,17.35,0,5,100.0
68,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,12.48,0,5,0.0
178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.11,1,5,0.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,23.06,0,4,0.0
279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1,0,5,100.0
382,0.0,0.0,0.0,0.0,0.0,59.9,0.0,0.0,0.0,19.12,1,5,0.0
338,0.0,0.0,0.0,99.9,0.0,0.0,0.0,0.0,0.0,17.95,0,5,0.0
133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.12,0,5,0.0
164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.44,0,3,100.0
86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.7,19.93,1,1,100.0
379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.5,0,5,0.0
181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.54,1,3,100.0
286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.53,0,3,100.0
247,0.0,0.0,0.0,34.99,0.0,0.0,0.0,0.0,0.0,14.1,1,5,0.0
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.23,0,4,0.0
79,0.0,0.0,0.0,0.0,0.0,48.49,0.0,0.0,0.0,8.27,0,2,0.0
142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.26,0,1,0.0
85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.49,0,5,0.0
152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.88,0,5,100.0
136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5,0,5,0.0
452,0.0,0.0,0.0,46.9,0.0,0.0,0.0,0.0,0.0,11.74,1,4,0.0
57,0.0,0.0,0.0,0.0,0.0,0.0,16.9,0.0,0.0,15.1,0,5,100.0
410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.52,0,5,0.0
268,0.0,0.0,0.0,0.0,46.9,0.0,0.0,0.0,0.0,16.11,1,3,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.99,38.03,0,5,100.0
53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1,0,1,0.0
434,0.0,0.0,0.0,27.9,0.0,0.0,0.0,0.0,0.0,14.52,1,1,100.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.57,0,1,0.0
67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.46,0,1,100.0
31,0.0,0.0,0.0,69.9,0.0,0.0,0.0,0.0,0.0,25.04,0,5,0.0
236,0.0,0.0,0.0,0.0,0.0,159.9,0.0,0.0,0.0,18.37,1,2,0.0
62,0.0,0.0,0.0,0.0,0.0,219.9,0.0,0.0,0.0,46.0,0,4,0.0
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.23,0,5,100.0
328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.9,8.51,0,5,0.0
141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.97,0,4,0.0
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.63,0,5,0.0
26,0.0,0.0,0.0,0.0,0.0,371.70000000000005,0.0,0.0,0.0,67.74,0,1,100.0
281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.1,1,5,0.0
155,0.0,0.0,0.0,0.0,0.0,0.0,19.9,0.0,0.0,11.85,0,1,100.0
23,0.0,0.0,0.0,0.0,0.0,74.99,0.0,0.0,0.0,13.59,0,5,0.0
201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.19,0,5,0.0
88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.63,0,5,0.0
313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.15,13.5,0,3,0.0
258,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,11.85,0,5,0.0
129,29.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1,0,5,0.0
92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.92,0,5,100.0
153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9,7.78,0,3,0.0
430,0.0,0.0,0.0,148.0,0.0,0.0,0.0,0.0,0.0,19.63,1,3,0.0
284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.9,86.33,1,1,100.0
289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.95,1,5,100.0
306,0.0,0.0,0.0,0.0,0.0,57.5,0.0,0.0,0.0,25.24,0,5,100.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.8,0,5,0.0
419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.16,0,5,100.0
250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.37,1,5,0.0
43,0.0,0.0,0.0,370.0,0.0,0.0,0.0,0.0,0.0,19.95,0,5,0.0
310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.79,1,5,100.0
294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.9,29.12,0,5,100.0
201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.12,0,5,0.0
356,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,49.68,0,4,100.0
57,0.0,0.0,0.0,0.0,0.0,0.0,18.99,0.0,0.0,7.78,0,5,0.0
177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.66,1,2,100.0
385,59.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.63,1,5,0.0
130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.48,1,5,100.0
148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5,34.15,0,2,100.0
267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9,15.1,0,5,0.0
83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9,12.48,0,4,0.0
41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8,1,5,100.0
41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.49,0,5,100.0
285,0.0,0.0,0.0,24.75,0.0,0.0,0.0,0.0,0.0,12.69,1,2,0.0
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.13,0,2,100.0
134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.9,15.66,1,5,0.0
348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.52,0,2,0.0
289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.9,17.77,1,4,0.0
47,0.0,0.0,0.0,0.0,0.0,0.0,29.98,0.0,0.0,15.56,0,5,100.0
142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.58,0,5,100.0
203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.73,0,1,100.0
156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,549.9,0.0,19.61,1,3,100.0
427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.3,0,5,0.0
234,0.0,0.0,0.0,0.0,0.0,139.9,0.0,0.0,0.0,15.73,0,5,100.0
20,0.0,0.0,0.0,89.9,0.0,0.0,0.0,0.0,0.0,11.72,1,5,100.0
119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.16,0,5,100.0
75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.71,0,5,100.0
273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.85,0,5,0.0
169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.69,1,1,100.0
270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.72,0,5,0.0
66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.99,0,5,0.0
92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.9,15.24,0,5,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,26.43,0,5,0.0
84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.9,14.43,0,5,0.0
141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.9,17.88,0,3,100.0
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,14.5,0,5,0.0
221,0.0,0.0,0.0,59.9,0.0,0.0,0.0,0.0,0.0,16.18,1,4,100.0
168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.72,0,5,0.0
181,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,16.94,0,4,100.0
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.9,0.0,19.39,1,5,100.0
62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1,1,4,0.0
291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,1,5,100.0
417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.99,0.0,23.02,0,5,0.0
165,0.0,0.0,0.0,0.0,0.0,329.9,0.0,0.0,0.0,17.99,0,5,0.0
347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8,0,5,0.0
102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.55,0,5,100.0
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.78,0,3,100.0
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.02,0,5,0.0
293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.99,15.15,0,4,0.0
120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9,34.15,0,1,100.0
284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.79,0,4,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.9,13.47,0,5,0.0
54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.78,0,1,100.0
250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.26,1,5,0.0
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.9,16.94,1,5,0.0
80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.07,33.95,0,5,0.0
42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.59,1,4,0.0
68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.9,17.63,0,3,100.0
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.24,1,1,0.0
